,dhrystone
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_5/,2.3661407204642946
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_6/,2.1065298829356136
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_7/,3.278594485706116
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_8/,2.477597660232354
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_9/,3.0489542771578173
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_10/,2.461745215879728
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_11/,3.973373019013144
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_12/,5.060201305779588
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_13/,5.713214743604553
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_14/,6.357155972038988
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_15/,6.722854658856914
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_16/,9.9474713328195
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_17/,8.363549741493857
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_18/,6.383010361025463
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_19/,6.348187809114632
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/iregfile/regfile_ext/,29.375689466934308
