,dhrystone
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/PipelinedMulUnit/imul/,0.0688854152047042
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/queue/ram_ext/,0.04110696598573984
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit_1/ALUUnit/,32.092855381401726
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit_1/DivUnit/,5.3331291501203575
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit_1/DivUnit/div/,5.472994501907388
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/fp_rename_stage/busytable/,9.65864706012245
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/fp_rename_stage/freelist/,2.0650421626076683
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/fp_rename_stage/maptable/,8.421155908759799
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_0/,3.2571911907654445
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_1/,3.0611743087058616
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_2/,3.698879332706064
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_3/,3.9010201088198833
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_4/,3.980133764030248
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_5/,4.83036874331282
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_6/,4.836167211851301
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_7/,5.261363157324865
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_8/,5.144489195769733
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_9/,5.768098468344588
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_10/,6.1347046457763135
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_11/,7.127705574136143
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_12/,8.003778910803117
